"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA006158355","TORONTO CITY, ON CA","43.6667","-79.4","113.0","2023-10-18",,,,,"0.00",",,C",,,,,"53",",,C","58",",,C","49",",,C",,,,,,,,
"CA006158355","TORONTO CITY, ON CA","43.6667","-79.4","113.0","2023-10-19",,,,,"0.01",",,C",,,,,"56",",,C","61",",,C","51",",,C",,,,,,,,
"CA006158355","TORONTO CITY, ON CA","43.6667","-79.4","113.0","2023-10-20",,,,,"0.22",",,C",,,,,"54",",,C","59",",,C","50",",,C",,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-02-10",,,,,"1.20",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-01",,,,,"1.24",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-02",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-04",,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-05",,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-06",,,,,"1.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-17",,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-22",,,,,"0.66",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-23",,,,,"0.46",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-29",,,,,"0.46",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-04-30",,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-01",,,,,"0.56",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-02",,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-03",,,,,"0.39",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-04",,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-05",,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-06",,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-08",,,,,"0.33",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-20",,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-05-21",,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-06-26",,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-06-27",,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-06-28",,,,,"0.50",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-07-03",,,,,"0.52",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-07-13",,,,,"1.09",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-07-16",,,,,"0.36",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-07-27",,,,,"1.50",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-07-30",,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-08-04",,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-08-07",,,,,"0.35",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-08-16",,,,,"0.41",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-08-18",,,,,"0.38",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-08-24",,,,,"0.30",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-08-25",,,,,"0.46",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-09-07",,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-09-08",,,,,"1.28",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-10-06",,,,,"0.50",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-10-11",,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-10-14",,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000213","MISSISSAUGA 8.1 SSE, ON CA","43.51887","-79.61568","90.2","2023-10-20",,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-02-10",,,,,"1.16",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-03-04",,,,,"0.00","T,,N","10.6",",,N",,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-03-26",,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-01",,,,,"0.92",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-05",,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-06",,,,,"0.65",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-17",,,,,"0.33",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-22",,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-23",,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-25",,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-29",,,,,"0.32",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-04-30",,,,,"0.35",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-05-01",,,,,"0.65",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-05-02",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-05-03",,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-05-04",,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-05-08",,,,,"0.26",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-05-20",,,,,"0.96",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-05-21",,,,,"0.46",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-05-25",,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-12",,,,,"0.55",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-13",,,,,"1.45",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-15",,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-17",,,,,"0.59",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-23",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-24",,,,,"0.86",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-25",,,,,"0.43",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-26",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-06-28","    2",",,N","0.47",",,N",,,,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-03",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-07",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-09",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-13",,,,,"0.55",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-14",,,,,"0.31",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-16",,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-21",,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-25",,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-27",,,,,"0.52",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-07-30",,,,,"0.28",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-03",,,,,"0.16",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-04",,,,,"0.28",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-08",,,,,"0.65",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-13",,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-16",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-18",,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-25",,,,,"0.27",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-27",,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-08-30",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-09-07",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-09-13",,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-09-19",,,,,"0.23",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-10-06",,,,,"0.83",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000774","OSHAWA 1.3 ESE, ON CA","43.89483","-78.84337","92.7","2023-10-09",,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-17",,,,,"0.41",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-18",,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-19",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-20",,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-22",,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-23",,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-25",,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-26",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-27",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-29",,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-04-30",,,,,"0.27",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-01",,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-03",,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-04",,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-05",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-08",,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-20",,,,,"0.98",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-21",,,,,"0.27",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-25",,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-05-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-10",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-12",,,,,"0.62",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-13",,,,,"1.71",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-14",,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-15",,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-16",,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-17",,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-23",,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-24",,,,,"0.97",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-25",,,,,"0.82",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-26",,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-27",,,,,"0.35",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-28",,,,,"0.43",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-06-30",,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,
"CA1ON000720","WHITBY 1.3 NNE, ON CA","43.90945","-78.9352","122.8","2023-07-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,
